Title,Text,Date,Tags,Alert Type
[P3] [Recovered on {resource_name:get_/v1/expr/financial/accountevent/invoices}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/c6e63647ef05fd99647a9890805d069b614a539a.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexpr%2Ffinancial%2Faccountevent%2Finvoices&from_ts=1758688019000&to_ts=1758689219000&event_id=8295094779725719293&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:17:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexpr%2Ffinancial%2Faccountevent%2Finvoices&from_ts=1758688019000&to_ts=1758689219000&event_id=8295094779725719293&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexpr%2Ffinancial%2Faccountevent%2Finvoices&from_ts=1758674519000&to_ts=1758688919000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:41:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/expr/financial/accountevent/invoices,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:get_/v1/exp/productandcontract/creditextension/eligibility}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/a4365fa276ce6ea02fe362ef3c1f5d9b8b11500c.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fproductandcontract%2Fcreditextension%2Feligibility&from_ts=1758687839000&to_ts=1758689039000&event_id=8295091752150590543&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:15:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fproductandcontract%2Fcreditextension%2Feligibility&from_ts=1758687839000&to_ts=1758689039000&event_id=8295091752150590543&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fproductandcontract%2Fcreditextension%2Feligibility&from_ts=1758674339000&to_ts=1758688739000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:38:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/productandcontract/creditextension/eligibility,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:post_/esb/productandcontract/validatecreditextensioneligibility/v1}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/ccfa07b132ef5ac1d8cd84bebab5430d1a2b10db.png)](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Fproductandcontract%2Fvalidatecreditextensioneligibility%2Fv1&from_ts=1758687839000&to_ts=1758689039000&event_id=8295091752953126657&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:15:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Fproductandcontract%2Fvalidatecreditextensioneligibility%2Fv1&from_ts=1758687839000&to_ts=1758689039000&event_id=8295091752953126657&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Apost_%2Fesb%2Fproductandcontract%2Fvalidatecreditextensioneligibility%2Fv1&from_ts=1758674339000&to_ts=1758688739000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:38:59,"env:prod,monitor,priority:p3,resource_name:post_/esb/productandcontract/validatecreditextensioneligibility/v1,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:get_/v1/exp/supplypointandmetering/consumption}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/35241cd0f3787ba95b50c01883a48f035c66e46f.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fconsumption&from_ts=1758687539000&to_ts=1758688739000&event_id=8295086733211358838&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:12:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fconsumption&from_ts=1758687539000&to_ts=1758688739000&event_id=8295086733211358838&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fconsumption&from_ts=1758674039000&to_ts=1758688439000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:33:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/supplypointandmetering/consumption,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {host:prt-mule-p02.genesispower.co.nz}] [Tier 1] Mule Prod - System load is high for host,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/f681fa1f720e1cc4f1c6ec0d98614a9243a6df14.png)](/monitors/204790322?group=host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758687482000&to_ts=1758688682000&event_id=8295084695790486275&link_source=monitor_notif)  **system.load.5** over **env:prod,host:prt-mule-p02.genesispower.co.nz,service:mule** was **<= 350.0** on average during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 04:10:02 UTC.  - - -  [[Monitor Status](/monitors/204790322?group=host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758687482000&to_ts=1758688682000&event_id=8295084695790486275&link_source=monitor_notif)] · [[Edit Monitor](/monitors/204790322/edit?link_source=monitor_notif)] · [[View prt-mule-p02.genesispower.co.nz](/infrastructure?filter=prt-mule-p02.genesispower.co.nz&link_source=monitor_notif)] · [[Show Processes](/process?from_ts=1758687482000&to_ts=1758688502000&live=false&showSummaryGraphs=true&sort=cpu%2CDESC&query=host%3Aprt-mule-p02.genesispower.co.nz&link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Amule+%2C+env%3Aprod%29+AND+host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758687482000&to_ts=1758688382000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:33:02,"env:prod,host:prt-mule-p02.genesispower.co.nz,location:prt_datacentre,monitor,priority:p3,service:mule,source:alert,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:get_/v1/exp/supplypointandmetering/devices}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/91bb40a226cdcc7ddae382a901434c9985d75786.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758687479000&to_ts=1758688679000&event_id=8295085714324911502&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 04:10:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758687479000&to_ts=1758688679000&event_id=8295085714324911502&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758673979000&to_ts=1758688379000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:32:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/supplypointandmetering/devices,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:get_/v1/exp/financial/accountevents/transactions}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/20076e67a291d8d592c5c2ec11da9db4b311b1e1.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Ffinancial%2Faccountevents%2Ftransactions&from_ts=1758687419000&to_ts=1758688619000&event_id=8295084712158045977&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:20:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Ffinancial%2Faccountevents%2Ftransactions&from_ts=1758687419000&to_ts=1758688619000&event_id=8295084712158045977&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Ffinancial%2Faccountevents%2Ftransactions&from_ts=1758673919000&to_ts=1758688319000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:31:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/financial/accountevents/transactions,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {http.status_code:500}] [Tier 3 ] Errors on Prod  esb-connector-service are increasing,"%%%   @slack-eiq-infrastructure-alerts @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/8fd0a4e85b6ba71e1a6b94f2c535df8c3f8105f2.png)](/monitors/212107528?group=http.status_code%3A500&from_ts=1758687028000&to_ts=1758688228000&event_id=8295077077495777557&link_source=monitor_notif)  **trace.express.request.errors** over **env:prod,http.status_code:500,service:esb-connector-service** was **<= 50.0** in total during the **last 5m**.  The monitor was last triggered at Wed Sep 24 2025 03:47:28 UTC.  - - -  [[Monitor Status](/monitors/212107528?group=http.status_code%3A500&from_ts=1758687028000&to_ts=1758688228000&event_id=8295077077495777557&link_source=monitor_notif)] · [[Edit Monitor](/monitors/212107528/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Aesb-connector-service%2C+env%3Aprod%29+AND+http.status_code%3A500&from_ts=1758687628000&to_ts=1758687928000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:25:28,"env:prod,http.status_code:500,monitor,priority:p3,service:esb-connector-service,source:alert,team:ge-digital-services,team:ge-integration,tier:tier_1",success
[P3] [Triggered on {resource_name:get_/v1/exp/supplypointandmetering/devices}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%% Increased Latency detected for Mule Request get_/v1/exp/supplypointandmetering/devices.  Increased Latency detected for the last 15 minutes . This latency is abnormal for this time.  ### Related links  -   [API Catalog (Endpoints) ](https://app.datadoghq.com/software?env=prod&fromUser=false&selectedComponent=endpoint&start=1757989687039&end=1757993287039) -   [Integration Dashboard ](https://app.datadoghq.com/dashboard/raf-4rd-tca/integration-production?fromUser=false&refresh_mode=sliding&tpl_var_host%5B0%5D=%2A&from_ts=1757989812916&to_ts=1757993412916&live=true) -   [Live Processes](https://app.datadoghq.com/process)    @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/4add667cc63b8279f548a305ac8d2f4b13832727.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758686159000&to_ts=1758687359000&event_id=8295063592764950738&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 04:10:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758686159000&to_ts=1758687359000&event_id=8295063592764950738&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758672659000&to_ts=1758687059000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:10:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/supplypointandmetering/devices,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",error
[P3] [Triggered on {host:prt-mule-p02.genesispower.co.nz}] [Tier 1] Mule Prod - System load is high for host,"%%% High 5-minute load average detected on host prt-mule-p02.genesispower.co.nz.  This alert means the system has more processes waiting to run than it can efficiently handle. A high load average often indicates that the host is under significant resource pressure — typically due to CPU saturation, blocked I/O, or memory contention. While some load is normal, consistently high load (especially relative to the number of CPU cores) can signal an unhealthy or overloaded system.  --- ## Impact  If load remains high, the host may experience:  - Slower system and application performance - Backlogged scheduled jobs or delayed processing - Increased risk of timeouts, dropped requests, or service degradation.   High load can quickly lead to cascading failures or degraded user experience for upstream services EIQ and frontend and downstream services including Gentrack.   ### Initial troubleshooting  1. Identify the affected host from the alert. 2. Open [**Infrastructure > Host Details**](https://app.datadoghq.com/infrastructure/host) for prt-mule-p02.genesispower.co.nz. 3. In the **Metrics tab**, examine:    - `system.load.1`    - `system.cpu.user`, `system.cpu.system`, `system.io.await`, `system.mem.pct_usable` 4. Use [**Live Processes**](https://app.datadoghq.com/infrastructure/processes) to find CPU- or I/O-heavy processes.              ###  Related links  * [Host Map](https://app.datadoghq.com/infrastructure/map) * [Live Processes](https://app.datadoghq.com/process?query=host%3Aprt-mule-p02.genesispower.co.nz) * [System Dashboards](https://app.datadoghq.com/dashboard/lists) * [Monitor Documentation](https://docs.datadoghq.com/monitors/)  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/88c5d8eda6d952e20b3db0dd271f2e2f75e6a171.png)](/monitors/204790322?group=host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758686102000&to_ts=1758687302000&event_id=8295061546690777715&link_source=monitor_notif)  **system.load.5** over **env:prod,host:prt-mule-p02.genesispower.co.nz,service:mule** was **> 350.0** on average during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 04:10:02 UTC.  - - -  [[Monitor Status](/monitors/204790322?group=host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758686102000&to_ts=1758687302000&event_id=8295061546690777715&link_source=monitor_notif)] · [[Edit Monitor](/monitors/204790322/edit?link_source=monitor_notif)] · [[View prt-mule-p02.genesispower.co.nz](/infrastructure?filter=prt-mule-p02.genesispower.co.nz&link_source=monitor_notif)] · [[Show Processes](/process?from_ts=1758686102000&to_ts=1758687122000&live=false&showSummaryGraphs=true&sort=cpu%2CDESC&query=host%3Aprt-mule-p02.genesispower.co.nz&link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Amule+%2C+env%3Aprod%29+AND+host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758686102000&to_ts=1758687002000&live=false&link_source=monitor_notif)] %%%",2025-09-24 04:10:02,"env:prod,host:prt-mule-p02.genesispower.co.nz,location:prt_datacentre,monitor,priority:p3,service:mule,source:alert,team:ge-integration,tier:tier_1",error
[P3] [Recovered on {resource_name:get_/v1/exp/supplypointandmetering/devices}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/eb30d234baaf6ce789fe173e1a8e462a2ceab078.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758685019000&to_ts=1758686219000&event_id=8295044448782361078&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:12:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758685019000&to_ts=1758686219000&event_id=8295044448782361078&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758671519000&to_ts=1758685919000&live=false&link_source=monitor_notif)] %%%",2025-09-24 03:51:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/supplypointandmetering/devices,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {host:prt-mule-p02.genesispower.co.nz}] [Tier 1] Mule Prod - System load is high for host,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/bb57397d2434def39bf9d9e8691be32109feb120.png)](/monitors/204790322?group=host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758684842000&to_ts=1758686042000&event_id=8295040412889005315&link_source=monitor_notif)  **system.load.5** over **env:prod,host:prt-mule-p02.genesispower.co.nz,service:mule** was **<= 350.0** on average during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:12:02 UTC.  - - -  [[Monitor Status](/monitors/204790322?group=host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758684842000&to_ts=1758686042000&event_id=8295040412889005315&link_source=monitor_notif)] · [[Edit Monitor](/monitors/204790322/edit?link_source=monitor_notif)] · [[View prt-mule-p02.genesispower.co.nz](/infrastructure?filter=prt-mule-p02.genesispower.co.nz&link_source=monitor_notif)] · [[Show Processes](/process?from_ts=1758684842000&to_ts=1758685862000&live=false&showSummaryGraphs=true&sort=cpu%2CDESC&query=host%3Aprt-mule-p02.genesispower.co.nz&link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Amule+%2C+env%3Aprod%29+AND+host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758684842000&to_ts=1758685742000&live=false&link_source=monitor_notif)] %%%",2025-09-24 03:49:02,"env:prod,host:prt-mule-p02.genesispower.co.nz,location:prt_datacentre,monitor,priority:p3,service:mule,source:alert,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:get_/expr/billingaccounts/v1/}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/c852f4faa821780662b7915a5ea20689cda50078.png)](/monitors/213661559?group=resource_name%3Aget_%2Fexpr%2Fbillingaccounts%2Fv1%2F&from_ts=1758684779000&to_ts=1758685979000&event_id=8295040489717473577&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:12:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fexpr%2Fbillingaccounts%2Fv1%2F&from_ts=1758684779000&to_ts=1758685979000&event_id=8295040489717473577&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fexpr%2Fbillingaccounts%2Fv1%2F&from_ts=1758671279000&to_ts=1758685679000&live=false&link_source=monitor_notif)] %%%",2025-09-24 03:47:59,"env:prod,monitor,priority:p3,resource_name:get_/expr/billingaccounts/v1/,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:get_/v1/exp/customers-billingaccounts/}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/372ab17bb9babf450b8751b7496dbeaf90936f14.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758684779000&to_ts=1758685979000&event_id=8295040489530711367&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 03:26:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758684779000&to_ts=1758685979000&event_id=8295040489530711367&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758671279000&to_ts=1758685679000&live=false&link_source=monitor_notif)] %%%",2025-09-24 03:47:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/customers-billingaccounts/,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Triggered on {http.status_code:500}] [Tier 3 ] Errors on Prod  esb-connector-service are increasing,"%%% 50.0 errors on prod esb connector-service since 2025-09-24 03:47:28 This can have a downstream and upstream effect on EIQ services and other endpoints  **  Impact   If Error rate is high   - Upstream impact to EIQ   - increase in 500 errors for customers  - Downstream systems may also be affected  ** Troubleshooting - Check which api's are reporting errors - Assign ticket to Integration team   ###  Related links  * [Container process ](https://app.datadoghq.com/serverless/azure/container-apps?fromUser=false&group=&panel_end=1757367600000&panel_paused=false&panel_start=1757364000000&selection=container_apps%2Bc9decce4-d5a4-4daf-b0b9-a3c82aa75f3b%2Besb-connector-service%2Barg-aue-npdsi-eiq-be-01&text_search=esb-connector&start=1757364000000&end=1757367600000&paused=false) * [System Dashboards](https://app.datadoghq.com/dashboard/lists)  @slack-eiq-infrastructure-alerts @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/97f73eb3390e2a97df89bb0131185b244b795ae7.png)](/monitors/212107528?group=http.status_code%3A500&from_ts=1758684748000&to_ts=1758685948000&event_id=8295038830312967506&link_source=monitor_notif)  **trace.express.request.errors** over **env:prod,http.status_code:500,service:esb-connector-service** was **> 50.0** in total during the **last 5m**.  The monitor was last triggered at Wed Sep 24 2025 03:47:28 UTC.  - - -  [[Monitor Status](/monitors/212107528?group=http.status_code%3A500&from_ts=1758684748000&to_ts=1758685948000&event_id=8295038830312967506&link_source=monitor_notif)] · [[Edit Monitor](/monitors/212107528/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Aesb-connector-service%2C+env%3Aprod%29+AND+http.status_code%3A500&from_ts=1758685348000&to_ts=1758685648000&live=false&link_source=monitor_notif)] %%%",2025-09-24 03:47:28,"env:prod,http.status_code:500,monitor,priority:p3,service:esb-connector-service,source:alert,team:ge-digital-services,team:ge-integration,tier:tier_1",error
[P3] [Recovered on {http.status_code:500}] [Tier 3 ] Errors on Prod  esb-connector-service are increasing,"%%%   @slack-eiq-infrastructure-alerts @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/bd149f1389ab47379d1887cc6ccec56129ec7193.png)](/monitors/212107528?group=http.status_code%3A500&from_ts=1758684688000&to_ts=1758685888000&event_id=8295037827527340235&link_source=monitor_notif)  **trace.express.request.errors** over **env:prod,http.status_code:500,service:esb-connector-service** was **<= 50.0** in total during the **last 5m**.  The monitor was last triggered at Wed Sep 24 2025 03:14:28 UTC.  - - -  [[Monitor Status](/monitors/212107528?group=http.status_code%3A500&from_ts=1758684688000&to_ts=1758685888000&event_id=8295037827527340235&link_source=monitor_notif)] · [[Edit Monitor](/monitors/212107528/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Aesb-connector-service%2C+env%3Aprod%29+AND+http.status_code%3A500&from_ts=1758685288000&to_ts=1758685588000&live=false&link_source=monitor_notif)] %%%",2025-09-24 03:46:28,"env:prod,http.status_code:500,monitor,priority:p3,service:esb-connector-service,source:alert,team:ge-digital-services,team:ge-integration,tier:tier_1",success
